COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items_PGDP",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options_PGDP,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP"
Kyrgyz Republic,2003.0,4.0,% of GDP (annualized),1920000000.0,-7.062234958333333e-06,6.805898667245208e-07,6.814583333333333e-07,5.1359191134997295e-06,3.810971846974792e-06
Kyrgyz Republic,2004.0,1.0,% of GDP (annualized),2214000000.0,-2.8485456187895215e-06,-9.972458201744752e-07,1.085275519421861e-06,4.3767351189837215e-07,-1.2743205696518899e-06
Kyrgyz Republic,2004.0,2.0,% of GDP (annualized),2214000000.0,-1.850371018820217e-05,-7.916364058192159e-06,2.609936766034327e-06,9.727691800550605e-06,-9.101847993539855e-08
Kyrgyz Republic,2004.0,3.0,% of GDP (annualized),2214000000.0,-2.90583559168925e-06,-1.6061828361228634e-05,0.0,-1.420515310634681e-05,-5.159110347051599e-09
Kyrgyz Republic,2004.0,4.0,% of GDP (annualized),2214000000.0,4.953929539295393e-07,-7.565951614160904e-06,0.0,-9.451956008018175e-06,3.0784988383017166e-06
Kyrgyz Republic,2005.0,1.0,% of GDP (annualized),2459000000.0,-3.345915591703945e-06,-2.289684878299943e-06,0.0,-1.4578615919611566e-06,9.71534363112205e-07
Kyrgyz Republic,2005.0,2.0,% of GDP (annualized),2459000000.0,2.4154835298901996e-07,5.768697815584548e-07,0.0,1.95382181734536e-06,-1.0532042130947542e-07
Kyrgyz Republic,2005.0,3.0,% of GDP (annualized),2459000000.0,-4.5214298332655556e-06,-3.1822361891724115e-06,0.0,3.5945517182810733e-06,-1.0306417992794356e-06
Kyrgyz Republic,2005.0,4.0,% of GDP (annualized),2459000000.0,7.018038552257016e-07,-9.00048444000885e-06,0.0,-8.66551154906201e-06,-2.0397345215058639e-07
Kyrgyz Republic,2006.0,1.0,% of GDP (annualized),2837000000.0,-1.5305479027141344e-06,-1.1405929823584376e-05,0.0,-8.865332290979513e-06,2.2211951357067324e-07
Kyrgyz Republic,2006.0,2.0,% of GDP (annualized),2837000000.0,-1.5924216679591118e-05,-1.9551219817627354e-05,0.0,-3.5263471294708493e-06,3.001822868170589e-07
Kyrgyz Republic,2006.0,3.0,% of GDP (annualized),2837000000.0,2.1557966866408175e-06,-2.626037903000113e-06,0.0,-3.5530083365566864e-06,4.438102220655622e-08
Kyrgyz Republic,2006.0,4.0,% of GDP (annualized),2837000000.0,-1.0365170630948185e-05,-1.4275193000157209e-05,0.0,-3.3508141266993303e-06,-1.4601095664434262e-07
Kyrgyz Republic,2007.0,1.0,% of GDP (annualized),3807000000.0,-5.835852934068821e-06,-1.532928107967302e-05,0.0,-8.794076119680389e-06,6.799831181491884e-09
Kyrgyz Republic,2007.0,2.0,% of GDP (annualized),3807000000.0,-5.951782096138691e-06,-1.3926752310426688e-05,0.0,-9.19231556128041e-06,1.7115762899921196e-06
Kyrgyz Republic,2007.0,3.0,% of GDP (annualized),3807000000.0,-8.235840756501183e-06,-9.069842171987278e-06,0.0,2.6487651612370795e-06,-2.762539279638855e-06
Kyrgyz Republic,2007.0,4.0,% of GDP (annualized),3807000000.0,-1.9300127974783296e-06,-6.531024398651672e-05,0.0,-6.568028476914705e-05,2.5506849171194327e-06
Kyrgyz Republic,2008.0,1.0,% of GDP (annualized),5139000000.0,-5.796919377310761e-06,-5.9386097728741775e-06,0.0,4.898781150915858e-07,7.109151658765518e-08
Kyrgyz Republic,2008.0,2.0,% of GDP (annualized),5139000000.0,-5.0608992099630274e-06,-7.408982155769169e-06,0.0,-4.013673844397657e-06,5.300066993309608e-07
Kyrgyz Republic,2008.0,3.0,% of GDP (annualized),5139000000.0,-4.185755936952714e-06,1.4716986212953492e-06,0.0,9.226952118264253e-06,-2.7326708871226072e-06
Kyrgyz Republic,2008.0,4.0,% of GDP (annualized),5139000000.0,-1.4310003323603813e-05,-1.9087401645219537e-05,0.0,-9.12512635935575e-06,2.4847949534823583e-06
Kyrgyz Republic,2009.0,1.0,% of GDP (annualized),4690000000.0,7.433091684434967e-07,5.791698700939864e-07,0.0,3.7986124386968014e-08,6.485406156430534e-07
Kyrgyz Republic,2009.0,2.0,% of GDP (annualized),4690000000.0,-3.5299786780383876e-07,-1.4405022593872069e-05,0.0,-1.6124585491134243e-05,8.403314319739873e-09
Kyrgyz Republic,2009.0,3.0,% of GDP (annualized),4690000000.0,-5.6921279317697224e-06,-2.0603205205247508e-05,0.0,-1.6024591435657994e-06,-1.2477947174444265e-06
Kyrgyz Republic,2009.0,4.0,% of GDP (annualized),4690000000.0,-1.087256289978678e-05,-1.1621816179106099e-05,0.0,-2.3659765975590705e-06,1.7753587126960173e-06
Kyrgyz Republic,2010.0,1.0,% of GDP (annualized),4794000000.0,-9.201635377555278e-06,-5.666724847803404e-06,0.0,7.91064327344323e-06,-3.5196626560818446e-06
Kyrgyz Republic,2010.0,2.0,% of GDP (annualized),4794000000.0,3.335252398831865e-07,-1.0153584699257655e-05,0.0,-1.0340580195881101e-05,-3.4254629093049315e-09
Kyrgyz Republic,2010.0,3.0,% of GDP (annualized),4794000000.0,-3.1010930329578642e-06,-1.4073161963748603e-05,0.0,-1.3844474888237546e-05,9.658406341259908e-07
Kyrgyz Republic,2010.0,4.0,% of GDP (annualized),4794000000.0,-2.600763454317897e-05,-1.1613198462126992e-05,0.0,1.4246913477797916e-05,2.9741343345848975e-07
Kyrgyz Republic,2011.0,1.0,% of GDP (annualized),6198000000.0,-1.3691545659890287e-05,-3.712068318430107e-06,0.0,1.0613856542657892e-05,-1.3961873222400772e-09
Kyrgyz Republic,2011.0,2.0,% of GDP (annualized),6198000000.0,-7.050035495321071e-06,-2.145391411712946e-05,0.0,-1.5599562060336947e-05,3.7239422265246856e-07
Kyrgyz Republic,2011.0,3.0,% of GDP (annualized),6198000000.0,-3.4032139399806386e-06,-2.4179165581642468e-06,0.0,1.9891652850109713e-06,-3.5330888415617944e-07
Kyrgyz Republic,2011.0,4.0,% of GDP (annualized),6198000000.0,-2.0358780251694093e-05,-3.329378475333101e-05,0.0,-1.3720228253815037e-05,3.251296547273294e-09
Kyrgyz Republic,2012.0,1.0,% of GDP (annualized),6604000000.0,-2.384312537855845e-06,-1.4243094068958087e-05,1.8170805572380375e-08,-1.0949764295487464e-05,-3.389282955784373e-07
Kyrgyz Republic,2012.0,2.0,% of GDP (annualized),6604000000.0,-6.401744397334949e-06,-1.395807171520006e-05,-1.7612180690025865e-08,-8.375476297121501e-06,-1.3849878428117142e-09
Kyrgyz Republic,2012.0,3.0,% of GDP (annualized),6604000000.0,-9.285699576014538e-06,-1.3979134412131195e-05,-6.367221586264688e-10,-4.11372438319771e-06,-1.46916383117659e-09
Kyrgyz Republic,2012.0,4.0,% of GDP (annualized),6604000000.0,1.290436099333731e-06,2.0024546154303394e-06,2.158421623258631e-08,-1.310573539910521e-07,-1.3419681921699273e-09
Kyrgyz Republic,2013.0,1.0,% of GDP (annualized),7335000000.0,-5.003042944785276e-06,-5.083950361144605e-06,1.6619313507257806e-08,1.1082236897458433e-07,2.1823585548738924e-07
Kyrgyz Republic,2013.0,2.0,% of GDP (annualized),7335000000.0,-7.1812897068847995e-06,-5.822960181505658e-06,-7.70025425142353e-09,9.845924275236593e-07,-3.4686452328503015e-07
Kyrgyz Republic,2013.0,3.0,% of GDP (annualized),7335000000.0,-1.7015558282208588e-05,-1.2271997136199209e-05,1.4764370771774506e-07,5.260078022886069e-06,-3.1742419032038173e-21
Kyrgyz Republic,2013.0,4.0,% of GDP (annualized),7335000000.0,-4.559503749147921e-06,-1.5658801131895406e-05,-1.4908619791008588e-07,-1.1337948499084172e-05,-1.3372597137013986e-07
Kyrgyz Republic,2014.0,1.0,% of GDP (annualized),7467000000.0,3.604081960626758e-06,-1.6708162401629035e-06,-5.864767610014196e-09,-5.0226392936322924e-06,-6.428284451586982e-11
Kyrgyz Republic,2014.0,2.0,% of GDP (annualized),7467000000.0,2.6719164323021295e-06,-8.167907339639533e-06,1.0387485262451319e-08,-1.0574517827446472e-05,-5.410472746752377e-10
Kyrgyz Republic,2014.0,3.0,% of GDP (annualized),7467000000.0,-8.462809695995715e-06,-6.892140381198715e-06,1.0112206308258311e-09,9.476456232943243e-07,6.428284451586982e-11
Kyrgyz Republic,2014.0,4.0,% of GDP (annualized),7467000000.0,-1.0157396544797109e-05,-1.200323549774683e-05,2.0460848540789924e-08,-1.4747450619699746e-06,-2.158832194991295e-09
Kyrgyz Republic,2015.0,1.0,% of GDP (annualized),6678000000.0,2.1214495357891585e-06,6.420968909459119e-06,-8.981266868417969e-08,4.636819148548488e-06,-6.509343144138965e-08
Kyrgyz Republic,2015.0,2.0,% of GDP (annualized),6678000000.0,-1.407360886492962e-05,-6.628477677547169e-06,-5.5197316238171076e-08,7.111264706862354e-06,2.386139603949266e-08
Kyrgyz Republic,2015.0,3.0,% of GDP (annualized),6678000000.0,-1.1343899371069183e-05,-6.557949292106259e-06,-2.9555387397265768e-08,-2.956202168469919e-06,7.771707634830069e-06
Kyrgyz Republic,2015.0,4.0,% of GDP (annualized),6678000000.0,-3.714682839173405e-05,-3.523815984576562e-05,-1.447743492121767e-07,1.6721761198126207e-06,-8.085825235779694e-10
Kyrgyz Republic,2016.0,1.0,% of GDP (annualized),6813000000.0,-7.91327755761045e-06,-2.4919803517349597e-05,-1.712732796732406e-07,-1.6719829346909436e-05,6.93844167334619e-08
Kyrgyz Republic,2016.0,2.0,% of GDP (annualized),6813000000.0,-7.190970204021723e-06,-5.0333555990399125e-06,-1.0903476738713989e-07,1.9004624194541435e-06,-2.5830930543287305e-08
Kyrgyz Republic,2016.0,3.0,% of GDP (annualized),6813000000.0,-4.686029649200059e-06,5.247919372635385e-06,-1.5318413100043096e-08,1.00873159134359e-05,4.423069367045002e-08
Kyrgyz Republic,2016.0,4.0,% of GDP (annualized),6813000000.0,-1.4201726111845003e-05,-9.672562368163276e-06,-7.314318273532306e-08,3.9268988338668314e-06,3.365243156531225e-07
Kyrgyz Republic,2017.0,1.0,% of GDP (annualized),7703000000.0,2.5156380630923014e-06,-2.190585544785616e-06,-2.8725973939025e-08,-4.779873227863341e-06,2.590523172789822e-07
Kyrgyz Republic,2017.0,2.0,% of GDP (annualized),7703000000.0,-9.553176684408672e-06,2.9132311721557837e-06,-2.184571596933865e-08,1.2434542570586524e-05,5.194651434506037e-07
Kyrgyz Republic,2017.0,3.0,% of GDP (annualized),7703000000.0,1.2844284045177205e-05,-3.930193144991774e-06,-4.369162736079766e-08,-1.7084527325757653e-05,5.176580553031291e-07
Kyrgyz Republic,2017.0,4.0,% of GDP (annualized),7703000000.0,-1.748903024795534e-06,-1.9224271405223678e-05,-5.092365905305891e-08,-1.8284332637771307e-05,-1.0852914448918085e-09
Kyrgyz Republic,2018.0,1.0,% of GDP (annualized),8271000000.0,6.302352798936043e-06,1.0697674113036489e-05,-3.733080120210103e-09,4.091044364051486e-06,4.642233054684178e-07
Kyrgyz Republic,2018.0,2.0,% of GDP (annualized),8271000000.0,-6.730189819852496e-06,-1.5333769355551736e-05,1.47815446385816e-08,-8.050017224232571e-06,-8.705009049291016e-09
Kyrgyz Republic,2018.0,3.0,% of GDP (annualized),8271000000.0,-4.6608148954177297e-07,-9.016289993933938e-08,8.938580252834095e-10,5.265451372144649e-07,-9.651644331072714e-10
Kyrgyz Republic,2018.0,4.0,% of GDP (annualized),8271000000.0,-5.8413202756619514e-06,-6.127920840983823e-06,7.383772550972313e-09,2.5593140142183627e-07,-8.435801197725063e-09
Kyrgyz Republic,2019.0,1.0,% of GDP (annualized),9372000000.0,-4.310524967989757e-06,-4.953925138374049e-06,-1.001568925958088e-08,-7.635310906053948e-08,-4.2511997641758386e-07
Kyrgyz Republic,2019.0,2.0,% of GDP (annualized),9372000000.0,-1.7092701664532652e-06,-4.3612862148006395e-06,-1.1665184626226973e-09,-1.3603362750062485e-06,-8.550387401537944e-07
Kyrgyz Republic,2019.0,3.0,% of GDP (annualized),9372000000.0,1.5917242851045667e-06,1.051272898228408e-06,-1.8264661633229279e-09,-4.127268235171135e-07,4.033016760740456e-09
Kyrgyz Republic,2019.0,4.0,% of GDP (annualized),9372000000.0,-9.94067861715749e-06,-1.1414981952010114e-05,1.2860973358447161e-08,-1.304929904530427e-06,2.0984105257200723e-07
Kyrgyz Republic,2020.0,1.0,% of GDP (annualized),8283000000.0,1.66702692261258e-05,2.0187387234515996e-05,6.005297723268961e-09,-1.4425817764923192e-06,-7.267832238150573e-07
Kyrgyz Republic,2020.0,2.0,% of GDP (annualized),8283000000.0,2.7792587226850173e-06,-9.57676356477735e-06,-2.5885801088797723e-08,-1.7875608415080575e-05,-4.087641014108313e-09
Kyrgyz Republic,2020.0,3.0,% of GDP (annualized),8283000000.0,8.144633586864663e-07,4.7501013526079914e-07,5.29390294977129e-08,-7.625110638117445e-07,-4.322553834561159e-09
Kyrgyz Republic,2020.0,4.0,% of GDP (annualized),8283000000.0,7.861335265000605e-06,1.1759325207680986e-05,-2.0258135734431876e-08,4.355611809209456e-06,7.423572356387104e-09
Kyrgyz Republic,2021.0,1.0,% of GDP (annualized),9256000000.0,1.3572904062229948e-06,-5.4919971137726014e-08,1.0506041335784573e-08,-1.3590000179965211e-06,-4.259906317968522e-09
Kyrgyz Republic,2021.0,2.0,% of GDP (annualized),9256000000.0,-6.0445851339671565e-06,1.918546842223414e-07,-4.111531334273349e-09,6.717672076244339e-06,-4.257658440502814e-09
Kyrgyz Republic,2021.0,3.0,% of GDP (annualized),9256000000.0,-6.7148357821953335e-06,-1.1109373156242998e-05,3.3226173709613484e-09,-5.429453344093259e-06,-4.248361258581863e-09
Kyrgyz Republic,2021.0,4.0,% of GDP (annualized),9256000000.0,-1.2829611063094209e-05,-1.7868981647786992e-05,3.153119102584062e-09,-4.873638311917503e-06,-4.2449435698461965e-09
Kyrgyz Republic,2022.0,1.0,% of GDP (annualized),12269000000.0,5.914907490423016e-07,-5.452611066278718e-06,-2.5586155201080156e-07,-5.986079729039172e-06,-3.023537558463213e-09
Kyrgyz Republic,2022.0,2.0,% of GDP (annualized),12269000000.0,-5.2003292851903175e-06,-1.4883423639157682e-06,-1.1113690880804628e-06,5.165778832306627e-06,-3.3246007656152585e-09
Kyrgyz Republic,2022.0,3.0,% of GDP (annualized),12269000000.0,-2.3163354796641944e-05,-1.269911631243417e-05,7.871284322914368e-07,9.721644382778386e-06,-3.339955444355465e-09
Kyrgyz Republic,2022.0,4.0,% of GDP (annualized),12269000000.0,1.1162494090797946e-05,1.003644083095721e-05,6.037092774178271e-07,-1.4010075055432457e-06,-3.2402989742701903e-09
Kyrgyz Republic,2023.0,1.0,% of GDP (annualized),15187000000.0,-1.978157634819253e-06,3.3834617724725094e-06,2.0098275432112517e-07,5.163175146237782e-06,-2.538493267128802e-09
Kyrgyz Republic,2023.0,2.0,% of GDP (annualized),15187000000.0,-4.756684006057813e-06,-3.3174273972298415e-06,5.52570123961604e-08,1.91636652177456e-06,-2.516912568668124e-09
Lao People's Democratic Republic,1999.0,1.0,% of GDP (annualized),1415000000.0,-5.342756183745583e-06,5.795053003533569e-06,0.0,8.197879858657243e-07,0.0
Lao People's Democratic Republic,1999.0,2.0,% of GDP (annualized),1415000000.0,-5.653710247349823e-06,1.3597173144876324e-05,0.0,1.1137809187279152e-05,0.0
Lao People's Democratic Republic,1999.0,3.0,% of GDP (annualized),1415000000.0,-5.653710247349823e-06,-1.8374558303886928e-05,0.0,-2.108833922261484e-05,0.0
Lao People's Democratic Republic,1999.0,4.0,% of GDP (annualized),1415000000.0,-5.653710247349823e-06,1.2240282685512366e-05,0.0,1.2636042402826856e-05,0.0
Lao People's Democratic Republic,2001.0,1.0,% of GDP (annualized),1757000000.0,-3.7568055043318843e-06,-5.177444568033928e-06,0.0,-7.651504239877291e-07,0.0
Lao People's Democratic Republic,2001.0,2.0,% of GDP (annualized),1757000000.0,-4.344098653007012e-07,-8.81094428697446e-06,0.0,-8.923323583771725e-06,0.0
Lao People's Democratic Republic,2001.0,3.0,% of GDP (annualized),1757000000.0,-4.6253951558843935e-07,-1.3488729475962705e-05,0.0,-1.2988078563702925e-05,0.0
Lao People's Democratic Republic,2001.0,4.0,% of GDP (annualized),1757000000.0,-7.883132157085942e-07,-3.542292473568405e-06,0.0,-1.5984525397803436e-06,0.0
Lao People's Democratic Republic,2002.0,1.0,% of GDP (annualized),1844000000.0,-3.0531710843969196e-06,-4.057042789036926e-06,0.0,-1.951699939833666e-06,0.0
Lao People's Democratic Republic,2002.0,2.0,% of GDP (annualized),1844000000.0,2.955275849883514e-06,2.4723897149181693e-06,0.0,-5.629576378568764e-07,0.0
Lao People's Democratic Republic,2002.0,3.0,% of GDP (annualized),1844000000.0,-5.206073752711497e-07,-7.4016377057273e-06,0.0,-7.588999868854251e-06,0.0
Lao People's Democratic Republic,2002.0,4.0,% of GDP (annualized),1844000000.0,-3.470715835140998e-07,-4.492327705288228e-06,0.0,-3.876318989870478e-06,0.0
Lao People's Democratic Republic,2003.0,1.0,% of GDP (annualized),2260000000.0,-7.588110981211098e-07,-8.631028077415683e-06,0.0,-7.373101935046779e-06,0.0
Lao People's Democratic Republic,2003.0,2.0,% of GDP (annualized),2260000000.0,-5.712775390666176e-07,-1.4020235461325841e-06,0.0,-6.006575114907434e-07,0.0
Lao People's Democratic Republic,2003.0,3.0,% of GDP (annualized),2260000000.0,-1.2849557522123895e-07,-4.0465418415370026e-06,0.0,-4.691497593749399e-06,0.0
Lao People's Democratic Republic,2003.0,4.0,% of GDP (annualized),2260000000.0,-1.989911504424779e-06,-6.8872634105643545e-06,0.0,-4.877882879590903e-06,0.0
Lao People's Democratic Republic,2004.0,1.0,% of GDP (annualized),2651000000.0,-8.246039984911353e-07,1.5870362890578198e-06,0.0,2.7692411928677027e-06,0.0
Lao People's Democratic Republic,2004.0,2.0,% of GDP (annualized),2651000000.0,-7.740475292342513e-07,-5.037524682309015e-06,0.0,-3.961704237193965e-06,0.0
Lao People's Democratic Republic,2004.0,3.0,% of GDP (annualized),2651000000.0,-5.984458694832139e-07,-7.162593961033988e-06,0.0,-6.259357446511173e-06,0.0
Lao People's Democratic Republic,2004.0,4.0,% of GDP (annualized),2651000000.0,-3.5548849490758204e-07,-4.554195032157033e-06,0.0,-4.191463987268306e-06,0.0
Lao People's Democratic Republic,2005.0,1.0,% of GDP (annualized),3079000000.0,-9.613510880155895e-07,-1.7434639968331924e-06,0.0,-5.083876733515428e-07,0.0
Lao People's Democratic Republic,2005.0,2.0,% of GDP (annualized),3079000000.0,-1.1796037674569666e-06,-1.0987262118112188e-05,0.0,-9.424806775468477e-06,0.0
Lao People's Democratic Republic,2005.0,3.0,% of GDP (annualized),3079000000.0,-1.0016239038648912e-06,-5.9968406479398894e-06,0.0,-4.977158933097409e-06,0.0
Lao People's Democratic Republic,2005.0,4.0,% of GDP (annualized),3079000000.0,-4.5859045144527445e-07,-2.2954618019737187e-06,0.0,-1.552233481090315e-06,0.0
Lao People's Democratic Republic,2006.0,1.0,% of GDP (annualized),3934000000.0,-1.4031520081342146e-06,-8.129863043099513e-06,0.0,-6.669313490037091e-06,0.0
Lao People's Democratic Republic,2006.0,2.0,% of GDP (annualized),3934000000.0,-5.650188103711235e-06,-9.04944548608374e-06,0.0,-3.367244020610412e-06,0.0
Lao People's Democratic Republic,2006.0,3.0,% of GDP (annualized),3934000000.0,-5.276059074733096e-06,-4.763124723721715e-06,0.0,5.761121030001017e-07,0.0
Lao People's Democratic Republic,2006.0,4.0,% of GDP (annualized),3934000000.0,-6.715912557193696e-06,-1.6239196994891488e-06,0.0,5.128428714085043e-06,0.0
Lao People's Democratic Republic,2007.0,1.0,% of GDP (annualized),4757000000.0,-1.0594912760142948e-05,-8.4923674930271e-06,0.0,2.150385830024326e-06,0.0
Lao People's Democratic Republic,2007.0,2.0,% of GDP (annualized),4757000000.0,-8.109312591969729e-06,-9.178805314685811e-06,0.0,-1.0240859537440067e-06,0.0
Lao People's Democratic Republic,2007.0,3.0,% of GDP (annualized),4757000000.0,-4.5339499684675214e-06,-1.1170705931898171e-05,0.0,-6.621620373773328e-06,0.0
Lao People's Democratic Republic,2007.0,4.0,% of GDP (annualized),4757000000.0,-3.965524490224931e-06,-4.7293334808913185e-06,0.0,-6.023627009880177e-07,0.0
Lao People's Democratic Republic,2008.0,1.0,% of GDP (annualized),5946000000.0,-4.84493777329297e-06,-3.2429629687184627e-06,0.0,1.5192301022536156e-06,0.0
Lao People's Democratic Republic,2008.0,2.0,% of GDP (annualized),5946000000.0,-2.4904137235116048e-06,-9.458674115708047e-06,0.0,-6.89089745913219e-06,0.0
Lao People's Democratic Republic,2008.0,3.0,% of GDP (annualized),5946000000.0,-3.6676757484022875e-06,-6.588949892364612e-06,0.0,-2.749730248906828e-06,0.0
Lao People's Democratic Republic,2008.0,4.0,% of GDP (annualized),5946000000.0,-4.319542549613185e-06,-9.866786970736638e-06,0.0,-5.5088993151698615e-06,0.0
Lao People's Democratic Republic,2009.0,1.0,% of GDP (annualized),6431000000.0,-7.519639247395428e-06,-7.2571803290312545e-06,0.0,4.3910329715440834e-07,0.0
Lao People's Democratic Republic,2009.0,2.0,% of GDP (annualized),6431000000.0,-2.6097142466179444e-06,-8.731198710620432e-06,0.0,-6.123350425750272e-06,0.0
Lao People's Democratic Republic,2009.0,3.0,% of GDP (annualized),6431000000.0,-5.211631161561188e-06,-1.4963263304961648e-05,0.0,-1.0569899686518426e-05,0.0
Lao People's Democratic Republic,2009.0,4.0,% of GDP (annualized),6431000000.0,-4.4754177135748725e-06,-8.547948707199508e-06,0.0,-4.0121982304462754e-06,0.0
Lao People's Democratic Republic,2010.0,1.0,% of GDP (annualized),7506000000.0,-1.8452305670130563e-06,-2.5847280762057064e-06,0.0,-4.394708638422617e-07,0.0
Lao People's Democratic Republic,2010.0,2.0,% of GDP (annualized),7506000000.0,-3.517172795630162e-06,-5.686439516653339e-06,0.0,-2.040836132160938e-06,0.0
Lao People's Democratic Republic,2010.0,3.0,% of GDP (annualized),7506000000.0,-4.898066841460165e-06,-8.995460133226757e-06,0.0,-4.14642073647749e-06,0.0
Lao People's Democratic Republic,2010.0,4.0,% of GDP (annualized),7506000000.0,-4.597291752731148e-06,-8.127345076472151e-06,0.0,-6.933893216093738e-07,-2.8670397015720756e-06
Lao People's Democratic Republic,2011.0,1.0,% of GDP (annualized),8964000000.0,-7.299260388665774e-06,-3.0009954219198184e-06,0.0,4.571778400267737e-06,-2.5744917649368007e-07
Lao People's Democratic Republic,2011.0,2.0,% of GDP (annualized),8964000000.0,-1.5527815778670237e-06,-2.7557479359746318e-06,0.0,-1.0820797849174476e-06,-1.2802624298043104e-07
Lao People's Democratic Republic,2011.0,3.0,% of GDP (annualized),8964000000.0,-1.7509266693440427e-06,-8.447107144418965e-06,0.0,-6.4416177670682734e-06,-2.8770650889282548e-08
Lao People's Democratic Republic,2011.0,4.0,% of GDP (annualized),8964000000.0,-2.81708969210174e-06,-7.090795168927438e-06,0.0,-4.127443002677371e-06,-9.673101497832575e-08
Lao People's Democratic Republic,2012.0,1.0,% of GDP (annualized),10194000000.0,-7.941172523760447e-06,-1.8252584223452103e-06,,6.1498830009809695e-06,-1.0818026503148716e-08
Lao People's Democratic Republic,2012.0,2.0,% of GDP (annualized),10194000000.0,-4.2642985264505e-06,-1.7984152833832706e-05,,-1.3318813453011578e-05,-3.3355017357800397e-07
Lao People's Democratic Republic,2012.0,3.0,% of GDP (annualized),10194000000.0,-6.642259805974573e-06,-2.8558462976615526e-06,,4.245203133608005e-06,-4.866491505059015e-07
Lao People's Democratic Republic,2012.0,4.0,% of GDP (annualized),10194000000.0,-6.053747362472984e-06,-1.0034182015850814e-05,,-4.681354575240338e-06,7.49575994061852e-07
Lao People's Democratic Republic,2013.0,1.0,% of GDP (annualized),11972000000.0,-4.656557524273271e-06,-1.098262067029896e-05,,-6.261161724022719e-06,-4.0177065170354155e-08
Lao People's Democratic Republic,2013.0,2.0,% of GDP (annualized),11972000000.0,-4.60272004572028e-06,-1.774619176851614e-05,,-1.0862453509188104e-05,-2.2128591758529934e-06
Lao People's Democratic Republic,2013.0,3.0,% of GDP (annualized),11972000000.0,-6.86627358401323e-06,-9.301671278523254e-06,,-2.1916641546942865e-06,-2.938504793412803e-07
Lao People's Democratic Republic,2013.0,4.0,% of GDP (annualized),11972000000.0,-7.595420638501202e-06,-2.0553817834613465e-05,,-9.75315561710658e-06,-3.2252883548159267e-06
Lao People's Democratic Republic,2014.0,1.0,% of GDP (annualized),13266000000.0,-5.655228778735594e-06,-9.401619496085395e-06,,-3.926033153927333e-06,1.8537136767960953e-07
Lao People's Democratic Republic,2014.0,2.0,% of GDP (annualized),13266000000.0,-7.215611605792371e-06,-1.5450479559266337e-05,,-8.194422082014171e-06,-4.406414373480145e-08
Lao People's Democratic Republic,2014.0,3.0,% of GDP (annualized),13266000000.0,-5.809704896269048e-06,-1.8751454211001087e-05,,-1.2456807205760047e-05,-3.9719900630353683e-07
Lao People's Democratic Republic,2014.0,4.0,% of GDP (annualized),13266000000.0,-7.268152556880446e-06,-1.4078480042885664e-05,,4.052765235639982e-06,-1.080158209297036e-05
Lao People's Democratic Republic,2015.0,1.0,% of GDP (annualized),14418000000.0,-2.102621845365715e-06,-1.0388076674121904e-05,,-8.241665525315577e-06,4.498861305266916e-08
Lao People's Democratic Republic,2015.0,2.0,% of GDP (annualized),14418000000.0,-7.842468158621611e-06,-2.8023623807670327e-05,,-1.0178678540712997e-05,-1.0038543136911083e-05
Lao People's Democratic Republic,2015.0,3.0,% of GDP (annualized),14418000000.0,-8.28574377876704e-06,-1.2363473787148062e-05,,-4.150743353308364e-06,7.745224075200944e-08
Lao People's Democratic Republic,2015.0,4.0,% of GDP (annualized),14418000000.0,-1.05682492226311e-05,-3.0296950656551814e-05,,-1.4688092555139407e-05,-5.004820281194896e-06
Lao People's Democratic Republic,2016.0,1.0,% of GDP (annualized),15904000000.0,-4.378902207346177e-06,-1.2870134221439537e-05,,-8.588862517605633e-06,7.197657997100127e-08
Lao People's Democratic Republic,2016.0,2.0,% of GDP (annualized),15904000000.0,-6.584843898223993e-06,-1.3569222508170397e-05,,-8.801876174663304e-06,1.8313305627048213e-06
Lao People's Democratic Republic,2016.0,3.0,% of GDP (annualized),15904000000.0,-4.240097960848315e-06,-1.8363739078377163e-05,,-6.141472539029049e-06,-7.980408015119517e-06
Lao People's Democratic Republic,2016.0,4.0,% of GDP (annualized),15904000000.0,-7.937802153665342e-06,-1.8991566062983727e-05,,-4.129350677974774e-06,-6.847199951665542e-06
Lao People's Democratic Republic,2017.0,1.0,% of GDP (annualized),17055000000.0,-1.1301748248233129e-05,-1.7009096729015093e-05,0.0,-5.641343437380686e-06,-8.969311141653122e-08
Lao People's Democratic Republic,2017.0,2.0,% of GDP (annualized),17055000000.0,-7.055770837595802e-06,-1.2740443279424098e-05,0.0,-6.393558479505974e-06,6.840252930280082e-07
Lao People's Democratic Republic,2017.0,3.0,% of GDP (annualized),17055000000.0,-7.613076020456101e-06,-1.1507100247895071e-06,0.0,6.461276286348027e-06,-3.643594298280856e-08
Lao People's Democratic Republic,2017.0,4.0,% of GDP (annualized),17055000000.0,-1.3510612107708657e-05,-2.0157061723394943e-05,0.0,1.5901397782054929e-06,-8.206099801396892e-06
