COUNTRY,YEAR,QUARTER,UNIT,"Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Financial account balance, excluding reserves and related items",Net (net acquisition of financial assets less net incurrence of liabilities) - Financial derivatives (other than reserves) and employee stock options,"Net (net acquisition of financial assets less net incurrence of liabilities) - Other investment, Total financial assets/liabilities","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities","Gross domestic product (GDP), Current prices, US dollar"
France,2013.0,4.0,"US dollar, Nominal (Current Prices)",-6749642662.187495,21126895982.96874,-9482353776.718744,82519873098.28119,-45160980676.40622,2816119000000.0
France,2014.0,1.0,"US dollar, Nominal (Current Prices)",24583246283.17378,-10253474140.31712,-992846052.6983792,20002923798.09457,-53846798168.88708,2861973000000.0
France,2014.0,2.0,"US dollar, Nominal (Current Prices)",3494726900.806551,-15570174440.32301,-6488875202.419539,-15945711220.16174,3369822188.709773,2861973000000.0
France,2014.0,3.0,"US dollar, Nominal (Current Prices)",18665065003.18196,-7905369306.363696,-15394247946.36375,20395449840.4547,-31571768759.54569,2861973000000.0
France,2014.0,4.0,"US dollar, Nominal (Current Prices)",9807342363.281252,23683673847.65626,-8560912148.437503,-13252678945.3125,35690172539.06251,2861973000000.0
France,2015.0,1.0,"US dollar, Nominal (Current Prices)",56422122042.85926,-3216601842.857264,12296241242.8576,-44338609185.71595,-27596355942.85818,2442731000000.0
France,2015.0,2.0,"US dollar, Nominal (Current Prices)",3634794104.516013,5836162290.967555,15507393785.80596,-33907723802.57956,20601808730.32192,2442731000000.0
France,2015.0,3.0,"US dollar, Nominal (Current Prices)",-17688018975.0,-17730706335.0,-4572549945.0,-32208280110.0,36738142695.0,2442731000000.0
France,2015.0,4.0,"US dollar, Nominal (Current Prices)",-6238005139.077101,-4186782042.461658,-8536102267.077167,-14570934678.46195,25158260042.15456,2442731000000.0
France,2016.0,1.0,"US dollar, Nominal (Current Prices)",-15040382573.22514,-11013906759.67693,-3378391510.645012,-40864905578.70787,48269772902.90109,2469726000000.0
France,2016.0,2.0,"US dollar, Nominal (Current Prices)",24316051384.00032,3940466874.615436,-1525597004.615405,-10041386887.07705,-8808487694.153961,2469726000000.0
France,2016.0,3.0,"US dollar, Nominal (Current Prices)",5942921734.848547,-14961709128.78802,-8840238450.757668,-5915117678.030365,-6149274734.848549,2469726000000.0
France,2016.0,4.0,"US dollar, Nominal (Current Prices)",21979410750.0,16393602972.65625,-3828853230.46875,-18074168191.40625,16317321539.0625,2469726000000.0
France,2017.0,1.0,"US dollar, Nominal (Current Prices)",-19731112903.38419,-29260406486.7686,-5223041867.07681,-16036480539.69196,11730228823.38436,2587955000000.0
France,2017.0,2.0,"US dollar, Nominal (Current Prices)",-444709715.3225845,3483504330.161321,1876708062.580661,-32053596192.41963,34104991962.25836,2587955000000.0
France,2017.0,3.0,"US dollar, Nominal (Current Prices)",16950881068.46165,-5670418634.615424,-2769490016.923096,-26042344606.92326,6190652381.538504,2587955000000.0
France,2017.0,4.0,"US dollar, Nominal (Current Prices)",8199314114.285618,6121934759.999928,5102436469.99994,36087460835.71386,-43267394398.57092,2587955000000.0
France,2018.0,1.0,"US dollar, Nominal (Current Prices)",42510778092.85765,-30958130550.00037,-14094662685.71446,-64383048328.5722,5008679450.00006,2782838000000.0
France,2018.0,2.0,"US dollar, Nominal (Current Prices)",4597366002.381042,-33784950750.47686,-5225996377.619149,-21901620486.1909,-11254580740.00022,2782838000000.0
France,2018.0,3.0,"US dollar, Nominal (Current Prices)",15081902632.61489,15050969451.69182,-4891861611.692148,-4492172352.92293,9352984493.538157,2782838000000.0
France,2018.0,4.0,"US dollar, Nominal (Current Prices)",227597652.5,21631022428.75,-6617110686.250001,23566401463.75,4454248140.000001,2782838000000.0
France,2019.0,1.0,"US dollar, Nominal (Current Prices)",15499304799.99961,-7569916571.428379,-6379741691.428409,-47042062491.42737,30352469234.28494,2723094000000.0
France,2019.0,2.0,"US dollar, Nominal (Current Prices)",3801027620.000001,-8086032830.000001,24496660.00000001,-8012879960.000002,-3898789520.000001,2723094000000.0
France,2019.0,3.0,"US dollar, Nominal (Current Prices)",10770274321.21188,-2704911141.212062,1939561170.606018,53473755958.7867,-68888502591.81667,2723094000000.0
France,2019.0,4.0,"US dollar, Nominal (Current Prices)",1114081019.375,15237989003.75,8348688231.249998,37240618616.24999,-31465398863.12499,2723094000000.0
France,2020.0,1.0,"US dollar, Nominal (Current Prices)",29679773124.21874,-24363072881.87499,-26034376064.84374,-34843424028.43749,6834843821.093748,2645806000000.0
France,2020.0,2.0,"US dollar, Nominal (Current Prices)",-10609580072.90317,-7530690443.225764,13169263659.99992,53225998830.96744,-63316262719.99964,2645806000000.0
France,2020.0,3.0,"US dollar, Nominal (Current Prices)",2608424017.424229,-33885666450.15135,-2801995613.787864,-63731694736.81786,30039482991.96954,2645806000000.0
France,2020.0,4.0,"US dollar, Nominal (Current Prices)",-12310950702.76963,-8870392960.000286,-11683724691.69269,19310878875.07755,-4186477150.769366,2645806000000.0
France,2021.0,1.0,"US dollar, Nominal (Current Prices)",-3066337190.476143,-2045108348.571397,-591218726.6666576,-128645074343.8075,130257401427.617,2968405000000.0
France,2021.0,2.0,"US dollar, Nominal (Current Prices)",13008891035.55508,10333363382.22185,8638910768.88857,-40522281971.10962,29207843548.88781,2968405000000.0
France,2021.0,3.0,"US dollar, Nominal (Current Prices)",-19919336796.96996,-39463224717.23269,-26994485.30303066,-4918890317.575823,-14514781503.63656,2968405000000.0
France,2021.0,4.0,"US dollar, Nominal (Current Prices)",30179016973.33445,5937528791.060824,12703427640.90956,89706393809.70029,-126651309632.8835,2968405000000.0
France,2022.0,1.0,"US dollar, Nominal (Current Prices)",7483429476.25,-8578529931.5625,-14982226028.4375,-12206954547.8125,11127333336.875,2797049000000.0
France,2022.0,2.0,"US dollar, Nominal (Current Prices)",5230211286.666761,-18140186058.09556,-2777465131.428621,-59479999219.04869,38886960540.47689,2797049000000.0
France,2022.0,3.0,"US dollar, Nominal (Current Prices)",1996500793.636352,-16268052767.27262,-13454101353.63629,59424169029.69662,-64234520540.90872,2797049000000.0
France,2022.0,4.0,"US dollar, Nominal (Current Prices)",-24013724654.37499,-2918173365.624998,-10127526023.125,101086668366.25,-69863591054.37497,2797049000000.0
France,2023.0,1.0,"US dollar, Nominal (Current Prices)",-455061909.8461733,-11858971312.92358,-4972525118.154058,51423712622.46373,-57855096907.38708,3056880000000.0
France,2023.0,2.0,"US dollar, Nominal (Current Prices)",6592931351.451829,-20537712207.7426,-7308411211.451852,-22265119228.22654,2442886880.483951,3056880000000.0
France,2023.0,3.0,"US dollar, Nominal (Current Prices)",25937379694.61631,-4080773480.000146,-7329326912.307953,-11896414696.9235,-10792411565.385,3056880000000.0
France,2023.0,4.0,"US dollar, Nominal (Current Prices)",19875969940.47665,18623797273.0163,1535677374.60321,59815085284.12838,-62602827815.87447,3056880000000.0
France,2024.0,1.0,"US dollar, Nominal (Current Prices)",-4930017242.857135,5148586226.666658,466019909.8412691,-61607354334.60308,71219937894.2856,3162023000000.0
France,2024.0,2.0,"US dollar, Nominal (Current Prices)",4497556503.492227,-12289653092.06394,-3352144469.206471,7584397790.476466,-21019570588.57219,3162023000000.0
France,2024.0,3.0,"US dollar, Nominal (Current Prices)",4781427267.272923,-6929351638.182102,-13367852692.72782,11956588618.18231,-10299514830.90951,3162023000000.0
France,2024.0,4.0,"US dollar, Nominal (Current Prices)",-14676316063.75,4977948005.0,-11754853187.5,16178010575.0,15231106681.25,3162023000000.0
France,2025.0,1.0,"US dollar, Nominal (Current Prices)",-20353122031.74661,-29874495373.01672,-8901649567.46057,-109036551694.4475,108415670345.2412,3211292000000.0
Germany,1999.0,1.0,"US dollar, Nominal (Current Prices)",13498627928.5716,35560780928.57189,-1748596671.428594,-18151083985.71452,41961833657.14339,2216072000000.0
Germany,1999.0,2.0,"US dollar, Nominal (Current Prices)",28012403803.07672,-16254254379.99988,838131459.9999939,-32437695635.38438,-12667094007.69222,2216072000000.0
Germany,1999.0,3.0,"US dollar, Nominal (Current Prices)",1787806166.666723,-11803714966.66704,-4349454533.33347,8448301633.3336,-17691416800.00056,2216072000000.0
Germany,1999.0,4.0,"US dollar, Nominal (Current Prices)",10065441244.61553,-3969294350.769288,7360425272.3078,-22163277452.30802,766040593.8461651,2216072000000.0
Germany,2000.0,1.0,"US dollar, Nominal (Current Prices)",-128255569689.2296,-22127111713.84596,3558133473.846121,-69733300083.07628,172304611036.9215,1967850000000.0
Germany,2000.0,2.0,"US dollar, Nominal (Current Prices)",-1979313779.032319,-39285785700.0012,-245431175.8064592,9986155940.322887,-47046263487.09822,1967850000000.0
Germany,2000.0,3.0,"US dollar, Nominal (Current Prices)",-31076836384.61679,13494389746.15444,5066619669.230999,15866114515.38533,23639397184.61646,1967850000000.0
Germany,2000.0,4.0,"US dollar, Nominal (Current Prices)",11476342079.36522,-1533420603.174622,3059026492.063531,-18136215253.96848,2067426079.365105,1967850000000.0
Germany,2001.0,1.0,"US dollar, Nominal (Current Prices)",9113061434.375015,-14332922578.12502,-3448210359.375006,-57425858306.2501,37427161437.50007,1966395000000.0
Germany,2001.0,2.0,"US dollar, Nominal (Current Prices)",20826998500.00038,-18962428085.48421,-7405058075.806588,-396123054.838717,-31987372937.09736,1966395000000.0
Germany,2001.0,3.0,"US dollar, Nominal (Current Prices)",-12626710320.00048,-1748491790.769296,3787211852.307836,40034586221.53998,-32943579544.61663,1966395000000.0
Germany,2001.0,4.0,"US dollar, Nominal (Current Prices)",-4018914831.746193,30171425257.14407,1019510717.460358,32338557441.27114,831376050.7936842,1966395000000.0
Germany,2002.0,1.0,"US dollar, Nominal (Current Prices)",-10862787225.80588,-13922986564.5154,-1470929387.096697,-2681509532.257924,1092239580.645104,2100865000000.0
Germany,2002.0,2.0,"US dollar, Nominal (Current Prices)",-14581633095.23872,-10642662642.8576,-1291857349.206404,39029528079.36675,-33798700277.77922,2100865000000.0
Germany,2002.0,3.0,"US dollar, Nominal (Current Prices)",9287598054.54532,2634486557.57572,3772687060.606005,25272576424.24205,-35697391230.30251,2100865000000.0
Germany,2002.0,4.0,"US dollar, Nominal (Current Prices)",-17910574724.99999,21083550662.49997,-254837437.4999998,34371074462.49997,4877888362.499996,2100865000000.0
Germany,2003.0,1.0,"US dollar, Nominal (Current Prices)",-3011225495.238108,-273650214.285715,-2492899795.238106,41275037419.0478,-36044562342.8573,2534081000000.0
Germany,2003.0,2.0,"US dollar, Nominal (Current Prices)",-21323256048.38626,27265336733.8699,3577758054.838569,51771728445.15925,-6760893717.741669,2534081000000.0
Germany,2003.0,3.0,"US dollar, Nominal (Current Prices)",-14836717154.54538,-15274249030.30295,535386048.4848458,-3556493036.363618,2582450351.515138,2534081000000.0
Germany,2003.0,4.0,"US dollar, Nominal (Current Prices)",13070522410.9375,26377653023.4375,254442990.625,33448552393.75,-20395864771.875,2534081000000.0
Germany,2004.0,1.0,"US dollar, Nominal (Current Prices)",20622961950.00001,-4616484150.000002,1642138650.000001,-12795934275.0,-14085650475.0,2851023000000.0
Germany,2004.0,2.0,"US dollar, Nominal (Current Prices)",9501947403.17431,71921116849.20412,3459633993.650687,25118484692.06272,33841050760.31642,2851023000000.0
Germany,2004.0,3.0,"US dollar, Nominal (Current Prices)",14150619636.36388,25071525309.09133,-2277785406.060645,51683977333.33422,-38485286254.54611,2851023000000.0
Germany,2004.0,4.0,"US dollar, Nominal (Current Prices)",-14797431218.18196,28607328878.78815,5522920921.212173,38382743187.87915,-500904012.1212168,2851023000000.0
Germany,2005.0,1.0,"US dollar, Nominal (Current Prices)",18835466864.51544,19767798870.96702,8073654238.709382,-23456476696.77333,16313843167.74134,2894992000000.0
Germany,2005.0,2.0,"US dollar, Nominal (Current Prices)",20369062821.53897,47531171572.30888,4377572793.846262,42528950876.92413,-19744414920.00049,2894992000000.0
Germany,2005.0,3.0,"US dollar, Nominal (Current Prices)",11034187363.63625,24398424.242424,-5939796381.818122,6413125812.121148,-11483118369.69685,2894992000000.0
Germany,2005.0,4.0,"US dollar, Nominal (Current Prices)",-21149760145.31249,35437761843.74999,3799279832.812499,2263881164.062499,50523172603.12498,2894992000000.0
Germany,2006.0,1.0,"US dollar, Nominal (Current Prices)",22005725058.46084,40100363212.30642,5918930473.845967,3778833735.384496,8396873944.61512,3046470000000.0
Germany,2006.0,2.0,"US dollar, Nominal (Current Prices)",9625563145.16132,80204218504.83896,-3950884741.935496,48155497083.87112,26372784774.19363,3046470000000.0
Germany,2006.0,3.0,"US dollar, Nominal (Current Prices)",30598417716.92252,21239981113.84575,1178724653.846132,-6022327258.461428,-4514833998.461456,3046470000000.0
Germany,2006.0,4.0,"US dollar, Nominal (Current Prices)",-1699786925.396891,41113193541.27143,2313205103.174693,48324723211.11298,-7826236541.270144,3046470000000.0
Germany,2007.0,1.0,"US dollar, Nominal (Current Prices)",13890900351.56249,42731654492.18749,10893590312.49999,13932839101.56249,4014324726.562498,3484467000000.0
Germany,2007.0,2.0,"US dollar, Nominal (Current Prices)",24526687545.16094,67667126254.83774,16259900977.41912,87941784309.67615,-61061246577.41847,3484467000000.0
Germany,2007.0,3.0,"US dollar, Nominal (Current Prices)",22337089463.07643,19203384987.69189,43775694609.22981,15761942764.61504,-62671341849.22939,3484467000000.0
Germany,2007.0,4.0,"US dollar, Nominal (Current Prices)",29050381071.87499,97766541265.62494,45389228589.06248,118898832034.3749,-95573349037.49995,3484467000000.0
Germany,2008.0,1.0,"US dollar, Nominal (Current Prices)",46091734480.64665,73607198548.38948,27141063261.2912,-26471634619.3557,26846035425.80732,3808369000000.0
Germany,2008.0,2.0,"US dollar, Nominal (Current Prices)",24482994299.99999,52068542624.99997,26787257737.49998,-501470212.4999997,1298198587.499999,3808369000000.0
Germany,2008.0,3.0,"US dollar, Nominal (Current Prices)",5544503727.272628,4659550363.636281,930104045.4545288,46154531977.2719,-47969589386.36278,3808369000000.0
Germany,2008.0,4.0,"US dollar, Nominal (Current Prices)",-9047737476.562502,25039761735.93751,-10855967020.3125,69744678735.93752,-24801212503.12501,3808369000000.0
Germany,2009.0,1.0,"US dollar, Nominal (Current Prices)",18552730920.63467,246240599.9999967,-22273699987.30129,-42077176812.69785,46044386479.36446,3476022000000.0
Germany,2009.0,2.0,"US dollar, Nominal (Current Prices)",17643751469.35459,62627615699.99911,854719320.9677297,48687647954.83801,-4558503045.161225,3476022000000.0
Germany,2009.0,3.0,"US dollar, Nominal (Current Prices)",17366757790.90854,2616630937.31468,10825975104.54511,-61142658709.08896,35567383131.81705,3476022000000.0
Germany,2009.0,4.0,"US dollar, Nominal (Current Prices)",-10525910593.84632,81677046203.07823,3041606852.307741,46933560350.76998,42227789593.84683,3476022000000.0
Germany,2010.0,1.0,"US dollar, Nominal (Current Prices)",44633353650.7925,16444158273.01544,3450355301.587213,-44084339199.99887,12446171428.57111,3470987000000.0
Germany,2010.0,2.0,"US dollar, Nominal (Current Prices)",33557986958.73034,17381329355.55565,6396959495.238131,-23806245368.2541,1233899020.634927,3470987000000.0
Germany,2010.0,3.0,"US dollar, Nominal (Current Prices)",-15070302845.45462,15669345124.24251,8495039212.121256,35423538890.90927,-13178930133.3334,3470987000000.0
Germany,2010.0,4.0,"US dollar, Nominal (Current Prices)",-2515515478.787884,45795421103.0304,-774213727.2727288,-104498479136.3638,153584987715.1518,3470987000000.0
Germany,2011.0,1.0,"US dollar, Nominal (Current Prices)",34008208093.74998,70138167223.43745,9466484312.499994,47205198579.68747,-20541723762.49999,3824155000000.0
Germany,2011.0,2.0,"US dollar, Nominal (Current Prices)",605845061.9047598,52971868714.28554,7919157661.904735,88266300990.47589,-43819434999.99985,3824155000000.0
Germany,2011.0,3.0,"US dollar, Nominal (Current Prices)",-5659288339.393819,-8806790690.908903,13382535806.06032,30336384872.72663,-46866423030.30204,3824155000000.0
Germany,2011.0,4.0,"US dollar, Nominal (Current Prices)",-18581616057.8125,22134003659.37501,9025895632.812502,-28068580593.75001,59758304678.12502,3824155000000.0
Germany,2012.0,1.0,"US dollar, Nominal (Current Prices)",20524867738.4619,14685150930.7695,3001784846.153899,-38605050438.46222,29763548784.61591,3600175000000.0
Germany,2012.0,2.0,"US dollar, Nominal (Current Prices)",12206816138.70933,29031873445.16047,11231654782.25775,45493007196.77292,-39899604672.57952,3600175000000.0
Germany,2012.0,3.0,"US dollar, Nominal (Current Prices)",19725109296.92284,47079211236.92253,7806527378.461445,-10467047919.99988,30014622481.5381,3600175000000.0
Germany,2012.0,4.0,"US dollar, Nominal (Current Prices)",-18817619699.99999,75778782749.99998,8866791862.499998,38776329899.99999,46951983993.74999,3600175000000.0
Germany,2013.0,1.0,"US dollar, Nominal (Current Prices)",21454939258.0651,37673584403.22683,8145639870.967964,-35460210145.16226,43534536048.38828,3808142000000.0
Germany,2013.0,2.0,"US dollar, Nominal (Current Prices)",14503091076.18996,70229549825.39433,8231872463.491771,-21912037539.68176,69406623825.39436,3808142000000.0
Germany,2013.0,3.0,"US dollar, Nominal (Current Prices)",2106768451.515172,69450529066.66734,4357872390.909133,12869693639.39406,50114870406.06109,3808142000000.0
Germany,2013.0,4.0,"US dollar, Nominal (Current Prices)",-11971177331.24999,88878778492.18745,11068847798.43749,43298207778.12497,46482900246.87497,3808142000000.0
Germany,2014.0,1.0,"US dollar, Nominal (Current Prices)",31693278603.17354,79030491009.52115,6618060596.825174,108200907.9365043,40609581269.8399,3966823000000.0
Germany,2014.0,2.0,"US dollar, Nominal (Current Prices)",26826406112.90399,94771278919.35751,13716210096.77458,5485661395.161446,48741630241.93687,3966823000000.0
Germany,2014.0,3.0,"US dollar, Nominal (Current Prices)",12514603377.27282,54793310581.81859,14770704950.00011,6374613668.181867,21134714145.45471,3966823000000.0
Germany,2014.0,4.0,"US dollar, Nominal (Current Prices)",17097328125.00001,82244647265.62502,15707545312.5,-7078893750.000002,56517417773.43752,3966823000000.0
Germany,2015.0,1.0,"US dollar, Nominal (Current Prices)",17787426428.5721,19305467000.00071,15874109714.28631,-40351950857.14437,25995881714.28669,3423915000000.0
Germany,2015.0,2.0,"US dollar, Nominal (Current Prices)",6376308212.903022,76320065593.54594,7264946070.967509,11821978270.96736,50855727767.74031,3423915000000.0
Germany,2015.0,3.0,"US dollar, Nominal (Current Prices)",9290059050.0,80185537800.00002,1759741950.0,13058552550.0,56077184250.0,3423915000000.0
Germany,2015.0,4.0,"US dollar, Nominal (Current Prices)",23388412006.15451,78100472741.5407,8911122978.461794,-34284165618.46252,80084008104.61768,3423915000000.0
Germany,2016.0,1.0,"US dollar, Nominal (Current Prices)",12563865222.58009,31272464458.06314,6681406441.935188,-16192740599.99928,28219933393.54714,3536808000000.0
Germany,2016.0,2.0,"US dollar, Nominal (Current Prices)",-7917069281.538565,88882117123.0781,4326100758.461595,15546183540.0002,76925772870.77023,3536808000000.0
Germany,2016.0,3.0,"US dollar, Nominal (Current Prices)",18780579583.33353,76293661931.81898,12323115303.03043,-2131644356.060628,47321611401.51564,3536808000000.0
Germany,2016.0,4.0,"US dollar, Nominal (Current Prices)",34994512265.625,99461494687.50002,8280905273.437501,-9437534648.4375,65623611796.87501,3536808000000.0
Germany,2017.0,1.0,"US dollar, Nominal (Current Prices)",24149594215.38409,68879583359.9985,2033762123.076879,-2480976830.769177,45177203852.30671,3761764000000.0
Germany,2017.0,2.0,"US dollar, Nominal (Current Prices)",10890152904.8388,82788747672.58134,3025348620.967768,38772956096.77453,30100290050.00026,3761764000000.0
Germany,2017.0,3.0,"US dollar, Nominal (Current Prices)",-3741125500.000026,65782729200.00046,3062202253.846175,1353148061.538471,65108504384.61583,3761764000000.0
Germany,2017.0,4.0,"US dollar, Nominal (Current Prices)",8901035999.999895,94455768928.57031,4544708857.142804,-1670710328.571409,82680734399.99902,3761764000000.0
Germany,2018.0,1.0,"US dollar, Nominal (Current Prices)",40959878428.57192,97681971642.85832,2180626142.857169,12254037214.28586,42287429857.14337,4053846000000.0
Germany,2018.0,2.0,"US dollar, Nominal (Current Prices)",55950009780.95347,84473100290.47783,12376011576.19072,-12333117919.04786,28480196852.3815,4053846000000.0
Germany,2018.0,3.0,"US dollar, Nominal (Current Prices)",13717586547.69186,56468172904.61354,12544218895.38421,-16813230443.07637,47019597904.61385,4053846000000.0
Germany,2018.0,4.0,"US dollar, Nominal (Current Prices)",-59951550150.00001,70538151087.50002,-318454087.5000001,72091613500.00002,58717683237.50001,4053846000000.0
Germany,2019.0,1.0,"US dollar, Nominal (Current Prices)",46825584457.14166,50888238857.14156,7168989257.142675,18133726628.57097,-21241197257.14232,3957645000000.0
Germany,2019.0,2.0,"US dollar, Nominal (Current Prices)",17291495600.0,65983664000.00001,14601357800.0,-1354058500.0,35444869100.00001,3957645000000.0
Germany,2019.0,3.0,"US dollar, Nominal (Current Prices)",-1378808606.060576,21483839578.78741,2015951615.151471,14361848351.51483,6483736275.757432,3957645000000.0
Germany,2019.0,4.0,"US dollar, Nominal (Current Prices)",33142332699.99999,86941053812.49998,-626622137.4999999,-6837488199.999998,61262831449.99999,3957645000000.0
Germany,2020.0,1.0,"US dollar, Nominal (Current Prices)",16919229425.0,21693751284.37499,36742867759.37499,26902721553.12499,-58872170114.06248,3936989000000.0
Germany,2020.0,2.0,"US dollar, Nominal (Current Prices)",-21904899819.35471,13736821729.03218,32340787077.41917,10539420070.96768,-7238485599.999959,3936989000000.0
Germany,2020.0,3.0,"US dollar, Nominal (Current Prices)",-22305152184.84837,71137561663.63599,29145617051.515,164741585175.7567,-100445657289.3934,3936989000000.0
Germany,2020.0,4.0,"US dollar, Nominal (Current Prices)",-4620095741.538611,90663861772.31062,6628936750.769445,-105958012947.6957,194611840812.314,3936989000000.0
Germany,2021.0,1.0,"US dollar, Nominal (Current Prices)",41170847990.47556,77154826980.95119,20635425171.42825,24429490323.80915,-9080936504.761765,4351188000000.0
Germany,2021.0,2.0,"US dollar, Nominal (Current Prices)",11570077444.44402,83599989488.8858,10716339577.77738,-9691371799.99964,71004944266.66405,4351188000000.0
Germany,2021.0,3.0,"US dollar, Nominal (Current Prices)",20288300722.72754,-18242343257.01658,12316086569.69713,-114140699690.9106,63162380415.15236,4351188000000.0
Germany,2021.0,4.0,"US dollar, Nominal (Current Prices)",14066510343.93991,63349039918.18416,14654282583.33387,-75009572068.18459,109637819059.095,4351188000000.0
Germany,2022.0,1.0,"US dollar, Nominal (Current Prices)",1039801415.625,70846706809.375,19299701356.25,53046697462.5,-2539493425.0,4166872000000.0
Germany,2022.0,2.0,"US dollar, Nominal (Current Prices)",38583002285.71498,48527920176.19135,13207012785.71452,-14800797400.00027,11539767157.14307,4166872000000.0
Germany,2022.0,3.0,"US dollar, Nominal (Current Prices)",13710775612.12113,-22215564890.90896,19861290993.93928,-21758404775.75745,-34029226721.21192,4166872000000.0
Germany,2022.0,4.0,"US dollar, Nominal (Current Prices)",10368470499.99999,60838225281.24997,-4848484581.249998,15477187362.49999,39841051999.99998,4166872000000.0
Germany,2023.0,1.0,"US dollar, Nominal (Current Prices)",21689746393.84708,63825625049.23348,14716279400.00063,6000250412.307948,21418275836.92399,4527009000000.0
Germany,2023.0,2.0,"US dollar, Nominal (Current Prices)",-10720222430.64551,35875240150.00118,11066422362.90359,18445488843.54899,17083551374.19411,4527009000000.0
Germany,2023.0,3.0,"US dollar, Nominal (Current Prices)",6516481069.231001,33776422338.46273,14320584838.46205,67565905938.46394,-54626549507.69425,4527009000000.0
Germany,2023.0,4.0,"US dollar, Nominal (Current Prices)",8387954968.254164,76423709166.66843,-1382582682.539715,51458738349.20755,17959598531.74645,4527009000000.0
Germany,2024.0,1.0,"US dollar, Nominal (Current Prices)",7232429215.873005,51349053066.66659,8354047498.412686,21572422107.93647,14190154244.44442,4658526000000.0
Germany,2024.0,2.0,"US dollar, Nominal (Current Prices)",1410499873.015924,30462490387.30269,11215089066.66707,19558572666.66738,-1722747936.507999,4658526000000.0
Germany,2024.0,3.0,"US dollar, Nominal (Current Prices)",2129691836.363724,97729680200.004,19482451672.72807,55409331490.91136,20708205200.00085,4658526000000.0
Germany,2024.0,4.0,"US dollar, Nominal (Current Prices)",21792141275.0,96031970075.00005,6612839262.500001,66464855937.50001,1161065462.5,4658526000000.0
Germany,2025.0,1.0,"US dollar, Nominal (Current Prices)",7843099484.127207,87555845992.06596,14867477460.31788,17606721785.71479,47238547261.9061,4744804000000.0
Iceland,1999.0,1.0,"US dollar, Nominal (Current Prices)",-3905098.55893374,-237786544.8602914,,-147219385.8902376,-86662060.41112015,8982000000.0
Iceland,1999.0,2.0,"US dollar, Nominal (Current Prices)",-81439181.09298202,-135632514.5896608,,44374521.32160487,-98567854.81828368,8982000000.0
Iceland,1999.0,3.0,"US dollar, Nominal (Current Prices)",6587711.122729652,-356923006.9787004,,62712827.62383218,-426223545.7252622,8982000000.0
Iceland,1999.0,4.0,"US dollar, Nominal (Current Prices)",136433459.0141042,-150370060.0474794,,-320192710.5152912,33389191.45370758,8982000000.0
Iceland,2000.0,1.0,"US dollar, Nominal (Current Prices)",-20260061.35250218,-213506707.5683349,,-348280756.375624,155034110.1597913,9026000000.0
Iceland,2000.0,2.0,"US dollar, Nominal (Current Prices)",124144496.7023787,-538666257.6812865,,-222659674.8071485,-440151079.5765166,9026000000.0
Iceland,2000.0,3.0,"US dollar, Nominal (Current Prices)",54616855.05319151,-182725232.712766,,-99571974.7340426,-137770113.031915,9026000000.0
Iceland,2000.0,4.0,"US dollar, Nominal (Current Prices)",60893161.73050083,-87804310.745852,,49868196.61963093,-198565669.0959838,9026000000.0
Iceland,2001.0,1.0,"US dollar, Nominal (Current Prices)",8722576.536834365,-148945834.2321756,,-92568488.67985336,-65099922.0891566,8235000000.0
Iceland,2001.0,2.0,"US dollar, Nominal (Current Prices)",129647279.9275095,236520455.0793704,,162499580.4946807,-55626405.34281977,8235000000.0
Iceland,2001.0,3.0,"US dollar, Nominal (Current Prices)",-211048.2060902483,-168898864.359653,,-164507051.6900607,-4170714.548926336,8235000000.0
Iceland,2001.0,4.0,"US dollar, Nominal (Current Prices)",30484856.19750582,1068974.29371355,,456747900.2290674,-486163782.1328598,8235000000.0
Iceland,2002.0,1.0,"US dollar, Nominal (Current Prices)",10916243.23881335,-156318636.2891336,,-244995902.3110973,77761022.78315055,9318000000.0
Iceland,2002.0,2.0,"US dollar, Nominal (Current Prices)",34870689.65517241,-82898706.8965516,,241433189.6551724,-359202586.2068966,9318000000.0
Iceland,2002.0,3.0,"US dollar, Nominal (Current Prices)",70974960.45372118,18102550.2527104,,94968941.70299776,-147841351.9040086,9318000000.0
Iceland,2002.0,4.0,"US dollar, Nominal (Current Prices)",133548387.0967741,200905557.7147298,,-219152739.9922269,286509910.6101826,9318000000.0
Iceland,2003.0,1.0,"US dollar, Nominal (Current Prices)",-31350041.45143805,52139531.9176073,,256718321.5356164,-173228748.166571,11429000000.0
Iceland,2003.0,2.0,"US dollar, Nominal (Current Prices)",119543981.4867506,-179851563.5450307,,581263864.2833031,-880659409.3150845,11429000000.0
Iceland,2003.0,3.0,"US dollar, Nominal (Current Prices)",54511648.80015936,-161959685.5169498,,704891134.228488,-921362468.5455972,11429000000.0
Iceland,2003.0,4.0,"US dollar, Nominal (Current Prices)",-94762095.16193524,-120511795.2818873,,1004598160.735706,-1030347860.855658,11429000000.0
Iceland,2004.0,1.0,"US dollar, Nominal (Current Prices)",195224651.8972201,-53514522.22594382,,1006038566.438586,-1254763385.807934,13825000000.0
Iceland,2004.0,2.0,"US dollar, Nominal (Current Prices)",206678865.5077767,-731692589.2040253,,1591948.764867337,-939963403.4766692,13825000000.0
